"","sample.size","estimate","estimator","subset","simulation","independence","nuisance"
"331","500",8.18115028179466,"ipw","smart","linear.constant.cate",TRUE,"linear"
"332","500",3.39850608119037,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"333","500",3.87491282358366,"aipw","smart","linear.constant.cate",TRUE,"linear"
"334","500",-4.32387886553013,"ipw","smart","linear.constant.cate",TRUE,"forest"
"335","500",-1.57384323123254,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"336","500",-0.873573081456079,"aipw","smart","linear.constant.cate",TRUE,"forest"
"337","500",8.18115028179466,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"338","500",2.43717215455645,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"339","500",1.85886563312175,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"340","500",-4.1730822768246,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"341","500",-0.716457100783298,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"342","500",-0.252571002879512,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"343","500",207267.829872997,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"344","500",1.99980667886825,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"345","500",665.757830138965,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"346","500",-0.441484930270041,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"347","500",-1.80572895220224,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"348","500",-0.915776598612492,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"349","500",64.9599007863765,"ipw","smart","linear.constant.cate",TRUE,"linear"
"350","500",1.99980667886825,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"351","500",1.02739524987912,"aipw","smart","linear.constant.cate",TRUE,"linear"
"352","500",11.6686396577679,"ipw","smart","linear.constant.cate",TRUE,"forest"
"353","500",-1.79614793272144,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"354","500",0.633475317583235,"aipw","smart","linear.constant.cate",TRUE,"forest"
"355","500",64.9599007863765,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"356","500",2.11245099304375,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"357","500",-6.92221149330597,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"358","500",9.75144946271085,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"359","500",-1.01565906919378,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"360","500",0.728656109780888,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"361","500",580.208019956168,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"362","500",2.81987508458703,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"363","500",10.6320292008297,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"364","500",-1.80834795129714,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"365","500",-1.19715122659125,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"366","500",-0.589803771864745,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"367","500",22.7748751770147,"ipw","smart","linear.constant.cate",TRUE,"linear"
"368","500",2.81987508458703,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"369","500",3.62335105285495,"aipw","smart","linear.constant.cate",TRUE,"linear"
"370","500",-1.49578467177383,"ipw","smart","linear.constant.cate",TRUE,"forest"
"371","500",-1.2982675748123,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"372","500",-0.16823455382178,"aipw","smart","linear.constant.cate",TRUE,"forest"
"373","500",22.7748751770147,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"374","500",3.08629975667879,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"375","500",4.5727502537118,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"376","500",-1.82487745837433,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"377","500",-0.504868894781957,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"378","500",0.341950063955827,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"379","500",12139.5176971926,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"380","500",3.30353138749187,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"381","500",-122.966707317119,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"382","500",-2.72562984122993,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"383","500",-1.11546456210487,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"384","500",-0.210206689169447,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"385","500",13.1489353294444,"ipw","smart","linear.constant.cate",TRUE,"linear"
"386","500",3.30353138749187,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"387","500",3.33713202299197,"aipw","smart","linear.constant.cate",TRUE,"linear"
"388","500",-0.0759869583776219,"ipw","smart","linear.constant.cate",TRUE,"forest"
"389","500",-1.08515355143712,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"390","500",-0.945345126650398,"aipw","smart","linear.constant.cate",TRUE,"forest"
"391","500",13.1489353294444,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"392","500",4.45413715400362,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"393","500",5.38040571891295,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"394","500",-2.01457869342961,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"395","500",-0.264767328376735,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"396","500",-0.139291102437073,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"397","500",93.8026415330563,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"398","500",2.79199520719434,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"399","500",2.26239289200991,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"400","500",-2.92085068265559,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"401","500",-1.01202176637445,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"402","500",-0.682108609308581,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"403","500",8.73505868197795,"ipw","smart","linear.constant.cate",TRUE,"linear"
"404","500",2.79199520719434,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"405","500",2.66667518587478,"aipw","smart","linear.constant.cate",TRUE,"linear"
"406","500",-0.950018530277403,"ipw","smart","linear.constant.cate",TRUE,"forest"
"407","500",-1.01993522977444,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"408","500",-0.145693954787915,"aipw","smart","linear.constant.cate",TRUE,"forest"
"409","500",8.73505868197795,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"410","500",2.78701618468603,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"411","500",2.71875396404176,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"412","500",-1.36055343574829,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"413","500",-0.466921844563409,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"414","500",0.20102328106332,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"415","500",487.016389760718,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"416","500",2.33569760816403,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"417","500",28.3764533881271,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"418","500",-4.48686566182357,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"419","500",-0.480993450281467,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"420","500",-0.396918303369174,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"421","500",0.204176414915271,"ipw","smart","linear.constant.cate",TRUE,"linear"
"422","500",2.33569760816403,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"423","500",2.76838888331621,"aipw","smart","linear.constant.cate",TRUE,"linear"
"424","500",-5.54629070768513,"ipw","smart","linear.constant.cate",TRUE,"forest"
"425","500",-0.468658837520607,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"426","500",-0.00310668306319841,"aipw","smart","linear.constant.cate",TRUE,"forest"
"427","500",0.204176414915271,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"428","500",3.15557908236826,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"429","500",4.44943459019383,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"430","500",-5.17463857075048,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"431","500",0.176360226326963,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"432","500",0.694229928711997,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"433","500",826.823373010569,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"434","500",3.47586148632937,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"435","500",10.6975821996361,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"436","500",-3.40392741290647,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"437","500",-1.16335952900676,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"438","500",-0.840709152178024,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"439","500",38.1477181445241,"ipw","smart","linear.constant.cate",TRUE,"linear"
"440","500",3.47586148632937,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"441","500",1.20967342585446,"aipw","smart","linear.constant.cate",TRUE,"linear"
"442","500",-2.20447087703111,"ipw","smart","linear.constant.cate",TRUE,"forest"
"443","500",-1.19936809320057,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"444","500",-0.258971070338045,"aipw","smart","linear.constant.cate",TRUE,"forest"
"445","500",38.1477181445241,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"446","500",2.57247914947658,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"447","500",3.71562483155342,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"448","500",-1.94254694573997,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"449","500",-0.507205161350676,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"450","500",0.0682575522131617,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"451","500",729.760164325781,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"452","500",3.66248438130523,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"453","500",19.7919658210019,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"454","500",-2.89650535549388,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"455","500",-0.6339042230301,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"456","500",0.290848670838334,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"457","500",26.3816541000662,"ipw","smart","linear.constant.cate",TRUE,"linear"
"458","500",3.66248438130523,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"459","500",4.12369178739818,"aipw","smart","linear.constant.cate",TRUE,"linear"
"460","500",3.54866783167957,"ipw","smart","linear.constant.cate",TRUE,"forest"
"461","500",-0.6114016348651,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"462","500",1.56577573585103,"aipw","smart","linear.constant.cate",TRUE,"forest"
"463","500",26.3816541000662,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"464","500",3.78030997617025,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"465","500",1.87802174271159,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"466","500",4.98347651781064,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"467","500",0.293737966880165,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"468","500",2.71489240294283,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"469","500",124440.984783678,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"470","500",2.97820012077888,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"471","500",-1050.57444415507,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"472","500",-3.21823919083916,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"473","500",-0.861789509023531,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"474","500",-0.666581839616652,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"475","500",228.147713825329,"ipw","smart","linear.constant.cate",TRUE,"linear"
"476","500",2.97820012077888,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"477","500",6.83896619486691,"aipw","smart","linear.constant.cate",TRUE,"linear"
"478","500",10.9441718704822,"ipw","smart","linear.constant.cate",TRUE,"forest"
"479","500",-0.930872149622427,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"480","500",4.27583644003122,"aipw","smart","linear.constant.cate",TRUE,"forest"
"481","500",228.147713825329,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"482","500",4.4598234919582,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"483","500",20.1994721959303,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"484","500",12.7707179235578,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"485","500",0.214124793053617,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"486","500",6.02294933531464,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"487","500",556.530118861481,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"488","500",3.61581241986327,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"489","500",3.99068746596036,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"490","500",-2.8346986133784,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"491","500",-1.37543303156213,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"492","500",-1.19899978860908,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"493","500",6.69109950808717,"ipw","smart","linear.constant.cate",TRUE,"linear"
"494","500",3.61581241986327,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"495","500",3.54413553904661,"aipw","smart","linear.constant.cate",TRUE,"linear"
"496","500",-4.42615163715273,"ipw","smart","linear.constant.cate",TRUE,"forest"
"497","500",-1.31524920334113,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"498","500",-1.00673249569451,"aipw","smart","linear.constant.cate",TRUE,"forest"
"499","500",6.69109950808717,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"500","500",2.51487007055728,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"501","500",1.84480156907404,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"502","500",-4.57940049349459,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"503","500",-0.667296504896065,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"504","500",-0.460913064710293,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"505","500",69.2756447061413,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"506","500",2.91393273258219,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"507","500",2.01968859009513,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"508","500",-4.3964080325026,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"509","500",-1.99212840369741,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"510","500",-1.70883762519358,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"511","500",10.1884993462028,"ipw","smart","linear.constant.cate",TRUE,"linear"
"512","500",2.91393273258219,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"513","500",3.29814228577943,"aipw","smart","linear.constant.cate",TRUE,"linear"
"514","500",-3.70144273156332,"ipw","smart","linear.constant.cate",TRUE,"forest"
"515","500",-2.00945455489407,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"516","500",-1.09974143053736,"aipw","smart","linear.constant.cate",TRUE,"forest"
"517","500",10.1884993462028,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"518","500",2.14664327006223,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"519","500",3.17630910125503,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"520","500",-2.72513324346951,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"521","500",-1.3106591394933,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"522","500",-0.527863141614138,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"523","500",160441.500063204,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"524","500",3.28157065136455,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"525","500",2092.96317401062,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"526","500",-3.92174942454009,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"527","500",-1.74234536914659,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
